ID,Departamento,Municipio,Tipo_Dato,Tipo_Indicador,Código_Unico,Indicador,Indicador_Des,Fuente,Descripcion_corta,Valor,Valor_Texto,Cod_Dep,Depto,Codigo_Mun,Latitude,Longitude,Geo
122,Huehuetenango,La Libertad,Educación,Alfabetismo,0014,% alfabetismo en mujeres: de 15 años o más que leen y escriben,% de alfabetismo en mujeres > 14 años,Censo 2018,% mujeres > 14 años,66.1,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
123,Quiché,Depto. Quiché,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,30.61,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
124,Quiché,Nebaj,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,28.8,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
125,Quiché,Cotzal,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,29.87,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
126,Quiché,Chajul,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,29.98,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
127,Quiché,Cunén,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,29.3,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
128,Quiché,Uspantán,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,35.03,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
129,Huehuetenango,Depto. Huehuetenango,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,30,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
130,Huehuetenango,Santa Cruz Barillas,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,29.24,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
131,Huehuetenango,San Mateo Ixtatán,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,14.5,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
132,Huehuetenango,Santa Eulalia,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,32.09,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
133,Huehuetenango,San Pedro Soloma,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,30.81,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
134,Huehuetenango,Todos Santos Cuchumatán,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,27.47,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
135,Huehuetenango,Chiantla,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,39.7,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
136,Huehuetenango,Cuilco,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,28.13,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
137,Huehuetenango,Jacaltenango,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,42.59,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
138,Huehuetenango,La Democracia,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,30.27,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
139,Huehuetenango,La Libertad,Demografía,Estado civil (población desde los 10 años),0015,% casado,% casado,Censo 2018,% casado,35.06,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
140,Huehuetenango,Depto. Huehuetenango,Salud,Micronutrientes niños 6-59 meses,0016,"% Chispitas (administró sobres, una parte o todo)",% madres que ofreció al menos parte de las Chispitas,SIVESNU 2018,,96,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
141,Huehuetenango,Depto. Huehuetenango,Salud,Micronutrientes niños 6-59 meses,0017,% Chispitas (le dio al niño todos los sobres),% madres que ofreció todos los sobres de Chispitas ,SIVESNU 2018,,40.6,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
142,Huehuetenango,Depto. Huehuetenango,Salud,Micronutrientes niños 6-59 meses,0018,% Chispitas (obtuvo en los últimos seis meses),% madres que obtuvo Chispitas en los últimos 6 meses,SIVESNU 2018,,48.3,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
143,Quiché,Depto. Quiché,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,44.98,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
144,Quiché,Nebaj,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,44.52,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
145,Quiché,Cotzal,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,48.39,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
146,Quiché,Chajul,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,47.85,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
147,Quiché,Cunén,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,42.14,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
148,Quiché,Uspantán,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,44.89,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
149,Huehuetenango,Depto. Huehuetenango,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,24,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
150,Huehuetenango,Santa Cruz Barillas,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,42.75,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
151,Huehuetenango,San Mateo Ixtatán,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,37.14,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
152,Huehuetenango,Santa Eulalia,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,38.06,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
153,Huehuetenango,San Pedro Soloma,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,42.42,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
154,Huehuetenango,Todos Santos Cuchumatán,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,40.4,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
155,Huehuetenango,Chiantla,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,42.62,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
156,Huehuetenango,Cuilco,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,43.53,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
157,Huehuetenango,Jacaltenango,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,45.66,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
158,Huehuetenango,La Democracia,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,44.09,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
159,Huehuetenango,La Libertad,Demografía,Fertilidad,0019,% con 0 hijos,% sin hijos,Censo 2018,,39.95,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
160,Quiché,Depto. Quiché,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,15.49,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
161,Quiché,Nebaj,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,16.49,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
162,Quiché,Cotzal,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,13.9,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
163,Quiché,Chajul,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,16.22,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
164,Quiché,Cunén,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,15.18,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
165,Quiché,Uspantán,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,15.76,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
166,Huehuetenango,Depto. Huehuetenango,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,13,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
167,Huehuetenango,Santa Cruz Barillas,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,15.97,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
168,Huehuetenango,San Mateo Ixtatán,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,14.59,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
169,Huehuetenango,Santa Eulalia,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,14.18,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
170,Huehuetenango,San Pedro Soloma,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,15.66,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
171,Huehuetenango,Todos Santos Cuchumatán,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,18.85,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
172,Huehuetenango,Chiantla,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,18.86,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
173,Huehuetenango,Cuilco,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,16.37,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
174,Huehuetenango,Jacaltenango,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,20.83,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
175,Huehuetenango,La Democracia,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,19.21,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
176,Huehuetenango,La Libertad,Demografía,Fertilidad,0020,% con 1 hijo nacido vivo,% con 1 hijo NV,Censo 2018,1,17.82,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
177,Quiché,Depto. Quiché,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.21,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
178,Quiché,Nebaj,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.51,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
179,Quiché,Cotzal,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
180,Quiché,Chajul,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.17,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
181,Quiché,Cunén,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.78,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
182,Quiché,Uspantán,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.19,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
183,Huehuetenango,Depto. Huehuetenango,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,12,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
184,Huehuetenango,Santa Cruz Barillas,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.98,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
185,Huehuetenango,San Mateo Ixtatán,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.88,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
186,Huehuetenango,Santa Eulalia,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,11.03,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
187,Huehuetenango,San Pedro Soloma,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,12.41,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
188,Huehuetenango,Todos Santos Cuchumatán,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,12.88,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
189,Huehuetenango,Chiantla,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,12.39,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
190,Huehuetenango,Cuilco,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,12.37,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
191,Huehuetenango,Jacaltenango,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,13.49,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
192,Huehuetenango,La Democracia,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,13.46,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
193,Huehuetenango,La Libertad,Demografía,Fertilidad,0021,% con 2 hijos nacidos vivos,% con 2 hijos NV,Censo 2018,2,12.59,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
194,Quiché,Depto. Quiché,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.75,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
195,Quiché,Nebaj,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.77,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
196,Quiché,Cotzal,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.56,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
197,Quiché,Chajul,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.5,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
198,Quiché,Cunén,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.17,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
199,Quiché,Uspantán,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.98,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
200,Huehuetenango,Depto. Huehuetenango,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,11,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
201,Huehuetenango,Santa Cruz Barillas,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.38,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
202,Huehuetenango,San Mateo Ixtatán,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.9,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
203,Huehuetenango,Santa Eulalia,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.39,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
204,Huehuetenango,San Pedro Soloma,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.48,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
205,Huehuetenango,Todos Santos Cuchumatán,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.84,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
206,Huehuetenango,Chiantla,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.48,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
207,Huehuetenango,Cuilco,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.2,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
208,Huehuetenango,Jacaltenango,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.64,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
209,Huehuetenango,La Democracia,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,7.62,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
210,Huehuetenango,La Libertad,Demografía,Fertilidad,0022,% con 3 hijos nacidos vivos,% con 3 hijos NV,Censo 2018,3,8.22,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
211,Quiché,Depto. Quiché,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.23,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
212,Quiché,Nebaj,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.12,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
213,Quiché,Cotzal,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,6.12,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
214,Quiché,Chajul,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.34,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
215,Quiché,Cunén,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.15,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
216,Quiché,Uspantán,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.62,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
217,Huehuetenango,Depto. Huehuetenango,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,8,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
218,Huehuetenango,Santa Cruz Barillas,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.72,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
219,Huehuetenango,San Mateo Ixtatán,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.68,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
220,Huehuetenango,Santa Eulalia,Demografía,Fertilidad,0023,% con 4 hijos nacidos vivos,% con 4 hijos NV,Censo 2018,4,5.83,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
